order_id,customer_id,order_date,delivery_date,customer_segment,region,country,city,ev_model,battery_capacity_kwh,range_km,charging_type,autopilot_package,purchase_channel,base_price_usd,incentives_usd,final_price_usd,warranty_years,service_plan,customer_age,satisfaction_score,issues_reported,returned,energy_consumption_kwh_per_100km,mileage_after_1_year_km,maintenance_cost_year1_usd
500564,1569,1-Jan-23,01-16-2023,PERSONAL,south,INDONESIA,surabaya,FamilyEV XL,90 kWh,536,dc fast,No,DEALERSHIP,,1000,"41,610",4,PREMIUM,52,7.6,  None  ,No,16.7,"22,350",381.89
500565,2365,3/12/2023,30/3/2023,corporate,SOUTH,Malaysia,Penang,UrbanEV,90,501,Supercharger,Yes,Corporate Fleet,46240,2500,46730,5,STANDARD,63,3.05,  None  ,No,16.9,11470,694.07
500566,1304,3/2/2023,10-Feb-23,Personal,  East  ,indonesia,  Jakarta  ,FamilyEV XL,100,621,AC,No,Dealership,57090,0,55790,6,STANDARD,67,3.65,  None  ,No,18.4,21380,727.36
500567,2715,05-14-2023,20/5/2023,Personal,East,Thailand,  Bangkok  ,VoltX Pro,75,428,Home Charger,No,Corporate Fleet,55800,5000,50850,6,  Standard  ,53,6.2,software,No,12.6,19540,236.15
500568,1681,06-24-2023,4-Jul-23,PERSONAL,WEST,,Shah Alam,FamilyEV XL,50,299,,No,  Corporate Fleet  ,41590,5000,37760,6,,59,4.6,None,No,14.9,11900,538.7
500569,1837,17-Jul-23,7/8/2023,CORPORATE,NORTH,thailand,  Bangkok  ,FamilyEV XL,90,556,,No,dealership,43400,1000,43480,7,EXTENDED,46,7.9,none,No,23.3,15810,443.97
500570,2806,03-18-2023,3/4/2023,Personal,East,Malaysia,  Penang  ,VoltX Pro,75,419,HOME CHARGER,Yes,dealership,45360,0,45990,7,extended,33,8.8,NONE,No,15.6,30940,324.17
500571,2077,2/12/2024,21-Feb-24,Personal,  East  ,malaysia,johor bahru,VoltX S,50,339,  Home Charger  ,Yes,DEALERSHIP,49490,7500,41380,6,Standard,60,8.3,  None  ,No,19,19730,529.15
500572,2002,16-Dec-22,1-Jan-23,personal,WEST,indonesia,Jakarta,VoltX S,100 kWh,682,supercharger,No,  Dealership  ,"57,980",1000,"55,670",5,STANDARD,32,6.1,  None  ,No,15.8,18790 km,593.81
500573,1443,4-Jun-23,12/6/2023,Personal,north,  Singapore  ,Singapore,UrbanEV,60,347,  AC  ,No,Dealership,54000,0,53820,5,extended,54,6,  None  ,No,16.4,25760,100
500574,1612,18/5/2022,1/6/2022,Personal,east,malaysia,Penang,UrbanEV,90,500,Home Charger,Yes,dealership,43130,1000,,3,  Standard  ,54,8.3,  None  ,No,10.5,33470,700.95
500575,1992,09-18-2024,6-Oct-24,fleet,WEST,  Malaysia  ,PENANG,VoltX Pro,70,405,,No,online,47820,7500,42020,6,STANDARD,55,5,  Charging  ,No,18.9,17910,642.18
500576,1263,3/1/2023,22-Jan-23,  Fleet  ,north,MALAYSIA,JOHOR BAHRU,VoltX Pro,60,349,DC FAST,No,  Dealership  ,46580,5000,41690,4,STANDARD,46,9.9,none,No,,30190,494.74
500577,2076,12-26-2022,10-Jan-23,  Corporate  ,West,INDONESIA,  Surabaya  ,EcoRide 5,80,516,home charger,Yes,  Online  ,40760,1000,39660,6,Extended,68,3.8,charging,No,10.9,21990,324.43
500578,2595,7/9/2024,07-25-2024,Personal,North,MALAYSIA,  Penang  ,EcoRide 5,50,290,AC,No,  Online  ,52090,1000,51300,5,  Extended  ,55,8.3,CHARGING,No,12.8,35520,597.89
500579,2003,25-Nov-22,4-Dec-22,personal,  East  ,VIETNAM,Hanoi,EcoRide 3,70,387,AC,Yes,Dealership,27400,1000,26620,8,Standard,64,4.7,none,No,17.3,29470,369.02
500580,2643,19/8/2024,4-Sep-24,  Personal  ,  West  ,Vietnam,Ho Chi Minh City,UrbanEV,60,362,dc fast,No,DEALERSHIP,52040,0,53230,4,  Standard  ,52,7.8,NONE,No,14.9,19450,753.99
500581,1004,8/4/2023,04-25-2023,GOVERNMENT,  East  ,Malaysia,shah alam,FamilyEV XL,90,486,ac,No,Dealership,47880,2500,45010,6,standard,29,6,none,No,14.6,23940,679.58
500582,2126,3/8/2024,17/8/2024,FLEET,South,MALAYSIA,Shah Alam,EcoRide 3,70,450,supercharger,Yes,ONLINE,32350,0,32230,5,STANDARD,41,3.8,none,No,15.7,16390,503.91
500583,2219,20/8/2024,8/9/2024,  Corporate  ,North,indonesia,SURABAYA,EcoRide 3,75,468,ac,No,  Dealership  ,37710,2500,,7,EXTENDED,35,4.15,BATTERY,No,10,23140,338.95
500584,1773,15/4/2024,26-Apr-24,,WEST,MALAYSIA,  Penang  ,VoltX S,50,288,AC,No,Corporate Fleet,30540,2500,27410,4,  Premium  ,46,7.7,  Battery  ,No,12.2,16210,
500585,1876,18-Jun-22,7/5/2022,personal,south,Malaysia,SHAH ALAM,FamilyEV XL,80,464,DC Fast,Yes,dealership,56880,0,55960,3,standard,49,5.4,None,No,18.9,17170,658.44
500586,1991,5/8/2022,08-19-2022,PERSONAL,  North  ,MALAYSIA,PENANG,VoltX S,75,,,No,  Dealership  ,38060,7500,31960,5,Extended,37,5.9,  None  ,No,18.5,30190,433.15
500587,1883,13/1/2023,17/1/2023,FLEET,East,THAILAND,chiang mai,EcoRide 5,70,389,  AC  ,No,ONLINE,51370,1000,50350,5,EXTENDED,,3.8,CHARGING,No,18.7,23600,582.28
500588,2373,29-Apr-22,5/6/2022,  Corporate  ,SOUTH,  Indonesia  ,surabaya,EcoRide 3,60,341,  AC  ,No,ONLINE,51620,0,52510,5,Standard,69,7.2,none,No,18.8,24540,404
500589,1046,9-Jul-22,07-24-2022,  Government  ,  North  ,MALAYSIA,shah alam,EcoRide 5,50,295,dc fast,Yes,DEALERSHIP,44160,5000,39850,8,STANDARD,,5,Other,No,18.3,18520,151.6
500590,1866,6/2/2024,16/2/2024,Personal,NORTH,Malaysia,Johor Bahru,FamilyEV XL,90,,SUPERCHARGER,Yes,ONLINE,40350,0,38970,3,Standard,35,10,None,No,21.3,19830,167.41
500591,1822,5/1/2023,21-Jan-23,personal,NORTH,  Vietnam  ,  Hanoi  ,FamilyEV XL,80,465,home charger,Yes,Online,48590,0,47940,5,Standard,29,3.35,None,No,18.8,19510,531.21
500592,1935,29/5/2022,15/6/2022,CORPORATE,East,Indonesia,JAKARTA,UrbanEV,60,334,AC,No,corporate fleet,46510,1000,45570,4,  Extended  ,38,5,charging,No,17.1,17880,804.64
500593,2843,14/10/2023,10-27-2023,fleet,,,bangkok,VoltX Pro,80,526,dc fast,No,  Dealership  ,51550,0,51310,3,Standard,46,10,none,No,21.6,17610,306.57
500594,1655,9/2/2024,2/12/2024,PERSONAL,East,indonesia,SURABAYA,VoltX S,90,525,AC,No,Online,36790,7500,29530,8,EXTENDED,27,8.4,software,No,18.6,15940,339.05
500595,1268,9/1/2023,14/1/2023,personal,  West  ,SINGAPORE,  Singapore  ,UrbanEV,100,562,dc fast,No,Online,52160,0,52350,5,extended,59,6.6,NONE,No,18.7,12330,560.07
500596,1369,02-20-2024,3/10/2024,personal,WEST,Indonesia,Jakarta,UrbanEV,50,313,home charger,No,Online,"54,430",0,"55,220",7,STANDARD,56,8.2,Charging,No,15.5,"21,470",507.38
500597,1635,9/6/2022,06-30-2022,PERSONAL,east,  Malaysia  ,johor bahru,VoltX S,70,402,dc fast,No,Online,43200,5000,38160,6,  Standard  ,62,2.4,  Motor  ,No,17.1,15340,557.13
500598,2129,12-17-2022,2/1/2023,PERSONAL,north,Malaysia,Shah Alam,VoltX S,80,445,  DC Fast  ,Yes,dealership,38310,0,38380,6,EXTENDED,64,7.1,None,No,13.6,33620,603.57
500599,2693,10-Jun-24,20/6/2024,Fleet,East,Thailand,bangkok,FamilyEV XL,50,318,AC,Yes,online,"41,620",5000,"35,180",5,premium,48,8.4,NONE,No,12.5,12640 km,496.36
500600,2682,7/6/2023,22-Jun-23,Personal,  South  ,Singapore,  Singapore  ,FamilyEV XL,80,470,Home Charger,Yes,dealership,40520,1000,38920,7,EXTENDED,52,4.3,BATTERY,No,11.8,19170,527.36
500601,1656,6-Jun-23,6/11/2023,personal,east,VIETNAM,  Ho Chi Minh City  ,EcoRide 3,60,380,dc fast,Yes,  Dealership  ,"43,730",0,"43,180",5,standard,45,7.3,OTHER,No,,27140 km,274.64
500602,1119,22-Feb-24,29/2/2024,PERSONAL,EAST,MALAYSIA,Shah Alam,EcoRide 5,80,480,DC Fast,No,dealership,39830,0,39390,5,  Standard  ,,8.1,battery,No,21.1,7010,416.35
500603,1830,30/9/2022,11-Oct-22,CORPORATE,South,  Vietnam  ,hanoi,FamilyEV XL,100,605,DC FAST,Yes,DEALERSHIP,48200,1000,46830,4,Premium,52,6.5,other,No,18.3,27420,752.42
500604,2810,24/7/2024,1/8/2024,FLEET,  West  ,vietnam,ho chi minh city,UrbanEV,60,374,AC,Yes,  Online  ,49460,1000,49060,5,Extended,63,10,,No,19.6,16230,594.27
500605,2627,2/7/2022,6/7/2022,PERSONAL,north,malaysia,johor bahru,EcoRide 3,60,345,  Supercharger  ,Yes,DEALERSHIP,42490,0,44260,8,standard,60,5,Motor,No,14.4,14430,555.81
500606,2081,3/5/2023,18/5/2023,CORPORATE,EAST,INDONESIA,  Jakarta  ,EcoRide 3,50,284,AC,Yes,Dealership,31320,2500,27470,5,Extended,34,,NONE,No,17.9,26090,325.52
500607,2974,25-Apr-24,2-May-24,corporate,north,SINGAPORE,SINGAPORE,UrbanEV,75,486,  Supercharger  ,Yes,DEALERSHIP,48100,1000,46900,6,Standard,61,7.6,  None  ,No,23.1,26890,339.14
500608,2369,4/5/2022,05-14-2022,  Personal  ,WEST,vietnam,Hanoi,FamilyEV XL,90,561,dc fast,Yes,Online,34670,1000,32800,4,Standard,64,3.4,  None  ,No,19.4,14260,285.13
500609,1740,9/11/2024,14-Sep-24,PERSONAL,north,  Singapore  ,singapore,UrbanEV,80,478,AC,Yes,  Online  ,46750,1000,44410,8,standard,49,9.3,  Battery  ,No,15.9,19650,132.97
500610,2497,29/2/2024,14/3/2024,corporate,north,THAILAND,  Chiang Mai  ,VoltX Pro,70,442,ac,Yes,  Online  ,45500,2500,42470,3,Extended,69,,None,No,11.9,30460,446.18
500611,1116,02-18-2023,3/3/2023,CORPORATE,SOUTH,singapore,singapore,FamilyEV XL,60,373,  Supercharger  ,No,dealership,42700,0,41650,7,standard,41,6.5,Motor,No,13.1,18890,422.09
500612,2853,17-Nov-23,26/11/2023,  Government  ,South,  Malaysia  ,kuala lumpur,EcoRide 5,75,478,ac,Yes,  Dealership  ,49510,0,49740,7,Standard,28,9.6,MOTOR,No,19,14970,
500613,1790,23-Apr-22,10-May-22,corporate,north,malaysia,shah alam,UrbanEV,60,333,ac,No,dealership,47540,5000,42380,3,Extended,34,7.3,software,No,17.7,21130,707.16
500614,2150,6-Jun-24,19/6/2024,Fleet,East,  Singapore  ,SINGAPORE,FamilyEV XL,75,448,AC,No,Dealership,47710,1000,46410,5,Extended,49,3.35,  None  ,No,22.4,21350,374.71
500615,2416,2-May-22,05-20-2022,Personal,SOUTH,INDONESIA,JAKARTA,VoltX S,75,484,SUPERCHARGER,No,online,50750,0,51060,6,Standard,56,9.4,none,No,17.2,20190,749.82
500616,2931,2/8/2022,13/2/2022,PERSONAL,  North  ,Thailand,chiang mai,VoltX Pro,70,467,home charger,No,  Dealership  ,42110,0,40680,5,Standard,32,6.8,none,No,12.5,25140,602.91
500617,2012,12-May-23,28-May-23,personal,  South  ,THAILAND,  Bangkok  ,EcoRide 5,75,434,  Supercharger  ,Yes,  Dealership  ,42010,1000,40000,3,  Standard  ,66,8.2,SOFTWARE,Yes,16.3,17490,784.39
500618,2664,02-19-2024,24/2/2024,personal,West,  Malaysia  ,penang,FamilyEV XL,70,424,dc fast,Yes,online,52540,5000,47900,6,EXTENDED,,9.9,NONE,No,17.1,26410,272.14
500619,2081,31-Jul-24,3/8/2024,Fleet,East,SINGAPORE,SINGAPORE,VoltX S,50,300,DC Fast,No,  Dealership  ,49490,0,48470,5,standard,36,9.8,  Battery  ,No,,19410,734.58
500620,1633,05-29-2022,15-Jun-22,Fleet,east,Malaysia,  Johor Bahru  ,FamilyEV XL,60,330,AC,No,dealership,41710,1000,38670,4,STANDARD,45,8.5,None,No,17,11920,365.06
500621,1512,18-Oct-24,21-Oct-24,Corporate,East,  Indonesia  ,  Jakarta  ,VoltX S,70,412,AC,No,  Online  ,"30,970",1000,"31,570",3,standard,69,6.2,Software,No,18.1,"33,120",340.92
500622,2774,23/10/2023,11-Nov-23,personal,south,  Vietnam  ,HANOI,EcoRide 5,90,483,Supercharger,No,Dealership,47740,7500,40580,5,Premium,51,,None,No,10.9,11210,488.19
500623,1801,10-29-2022,2/11/2022,Fleet,North,Singapore,,VoltX Pro,100,593,Supercharger,Yes,  Corporate Fleet  ,48400,0,49420,3,  Premium  ,54,10,Software,Yes,15,27800,330.29
500624,2119,26-Aug-22,9/3/2022,PERSONAL,south,MALAYSIA,johor bahru,VoltX S,60,335,supercharger,No,ONLINE,36510,2500,33280,6,STANDARD,34,9.4,NONE,No,20.8,20870,585.85
500625,2661,9/10/2023,10-19-2023,Personal,west,malaysia,Penang,EcoRide 3,100,607,  DC Fast  ,No,  Dealership  ,39060,0,37680,6,,45,3.85,none,No,21.8,22140,668.22
500626,2141,10-25-2023,12/11/2023,CORPORATE,  West  ,Thailand,BANGKOK,EcoRide 5,90,529,Home Charger,No,Online,42150,2500,39940,5,standard,25,6.1,MOTOR,No,13.2,15900,598.78
500627,1559,24/8/2022,14/9/2022,Fleet,  South  ,  Thailand  ,BANGKOK,EcoRide 5,80,470,  Home Charger  ,Yes,CORPORATE FLEET,48170,2500,44570,5,Standard,33,5.2,none,No,13.2,18600,488.74
500628,2624,22/7/2022,25/7/2022,government,north,  Indonesia  ,  Surabaya  ,UrbanEV,90,596,ac,No,ONLINE,62390,0,63410,6,extended,27,4.9,OTHER,No,19.3,27570,735.9
500629,1487,09-13-2022,18-Sep-22,  Personal  ,North,MALAYSIA,  Penang  ,VoltX Pro,50,301,ac,Yes,online,52820,1000,52060,8,PREMIUM,66,4.95,  None  ,No,23.1,14240,585.68
500630,2260,21/8/2023,26/8/2023,Personal,  South  ,INDONESIA,  Surabaya  ,EcoRide 3,80,540,DC Fast,No,DEALERSHIP,34440,1000,33640,5,Premium,,7.9,none,No,17.7,18480,470.96
500631,2908,24/10/2023,31/10/2023,Personal,  East  ,THAILAND,chiang mai,EcoRide 3,,494,AC,No,ONLINE,41950,1000,41160,8,PREMIUM,30,7.4,None,No,17.3,29400,474.48
500632,1896,23/8/2022,6/9/2022,PERSONAL,north,malaysia,KUALA LUMPUR,UrbanEV,75 kWh,474,  Home Charger  ,No,Online,"44,340",1000,140900,5,PREMIUM,31,9.7,OTHER,No,14.9,17900 km,323.15
500633,2295,06-18-2023,2/7/2023,  Corporate  ,  West  ,  Singapore  ,SINGAPORE,VoltX S,90,509,AC,No,ONLINE,48520,0,49170,5,  Standard  ,67,5.8,other,No,20,22200,307.19
500634,2212,9/5/2024,24-May-24,  Fleet  ,South,malaysia,johor bahru,VoltX S,75,429,  DC Fast  ,Yes,online,39310,0,39110,4,  Premium  ,40,10,,No,16.1,22770,409.01
500635,1703,9-Feb-24,02-20-2024,  Corporate  ,  West  ,  Singapore  ,SINGAPORE,EcoRide 3,90,541,DC FAST,Yes,Online,49090,0,49230,5,standard,60,9.1,NONE,No,21.7,15910,289.45
500636,2470,06-25-2023,4-Jul-23,PERSONAL,WEST,  Indonesia  ,  Surabaya  ,VoltX Pro,80,519,DC Fast,Yes,DEALERSHIP,41410,2500,38040,5,PREMIUM,28,6.1,software,No,18.1,24970,269.98
500637,1580,8/1/2022,7/8/2022,CORPORATE,  West  ,SINGAPORE,  Singapore  ,VoltX S,75,439,AC,No,CORPORATE FLEET,,1000,47560,6,STANDARD,42,9.2,CHARGING,No,17.8,21490,316.6
500638,1789,4/8/2023,29-Apr-23,personal,East,Indonesia,  Surabaya  ,EcoRide 5,100,543,Home Charger,No,  Dealership  ,45530,0,46780,8,STANDARD,56,7,Battery,No,14.5,16390,714.95
500639,1860,12/3/2023,2-Apr-23,Corporate,EAST,  Thailand  ,  Chiang Mai  ,FamilyEV XL,60,370,ac,No,dealership,,2500,56860,8,  Standard  ,56,3,Charging,No,,26430,338.29
500640,1246,10/10/2022,18/10/2022,Personal,  East  ,MALAYSIA,Penang,UrbanEV,90,542,supercharger,No,DEALERSHIP,,2500,50110,4,,42,9.2,  None  ,No,15.1,23020,664.97
500641,2986,29/3/2022,13-Apr-22,personal,EAST,Thailand,Bangkok,VoltX Pro,90,3000,  Supercharger  ,No,online,54200,5000,48310,5,Extended,63,6.3,battery,No,16.7,21510,371.94
500642,2099,12/3/2024,16/12/2024,Personal,east,SINGAPORE,singapore,VoltX S,75,439,AC,No,online,37600,5000,,4,,67,6,software,No,20.3,19830,537.88
500643,1153,6-Apr-23,21/4/2023,  Corporate  ,  West  ,malaysia,kuala lumpur,FamilyEV XL,90,509,Home Charger,No,  Dealership  ,"41,280",2500,"38,580",4,  Standard  ,,8.7,none,No,19.5,"11,740",337.22
500644,2679,5/10/2022,20-Oct-22,PERSONAL,east,Malaysia,  Johor Bahru  ,EcoRide 3,80,510,DC Fast,Yes,  Online  ,47290,0,47520,4,  Standard  ,52,7.8,software,No,15.6,20930,539.23
500645,2458,25/2/2023,14-Mar-23,personal,WEST,singapore,Singapore,UrbanEV,75,451,DC Fast,No,  Dealership  ,36370,2500,33930,5,Standard,63,4.75,  Motor  ,No,10.7,6450,955.52
500646,1996,27-Nov-23,12/12/2023,  Corporate  ,West,MALAYSIA,johor bahru,VoltX S,75,457,  DC Fast  ,Yes,Dealership,52320,2500,50000,7,STANDARD,26,7.5,Charging,No,14.8,27170,360.44
500647,2109,30/5/2023,12/6/2023,personal,North,Malaysia,PENANG,EcoRide 3,70,403,  DC Fast  ,No,DEALERSHIP,45910,5000,40800,5,STANDARD,61,,none,No,17.5,13920,441.26
500648,1696,4-Dec-23,25/12/2023,  Personal  ,North,Singapore,  Singapore  ,VoltX S,100,653,AC,No,  Dealership  ,52700,1000,52980,7,standard,61,4.9,None,No,17.7,25780,
500649,2308,19/1/2022,29/1/2022,Personal,SOUTH,  Malaysia  ,shah alam,UrbanEV,100,609,supercharger,Yes,DEALERSHIP,,2500,44370,8,STANDARD,26,8.8,  None  ,No,22.5,12180,719.9
500650,2997,23/1/2022,2/2/2022,Personal,East,Vietnam,,EcoRide 5,70,360,  DC Fast  ,Yes,corporate fleet,45310,2500,43340,5,premium,43,8,None,No,21.3,12930,751.81
500651,2243,02-17-2023,1/3/2023,Corporate,west,Malaysia,SHAH ALAM,EcoRide 5,80,495,AC,Yes,  Dealership  ,44140,1000,42470,6,premium,29,9.8,OTHER,No,19.4,16810,313.59
500652,2092,19-Nov-24,7/12/2024,corporate,  South  ,INDONESIA,  Jakarta  ,FamilyEV XL,60,354,supercharger,Yes,  Online  ,39620,2500,36160,3,  Standard  ,68,9.1,NONE,No,15.1,35050,468.57
500653,2070,04-18-2022,9-May-22,Personal,east,Singapore,singapore,EcoRide 3,90,534,  Supercharger  ,No,dealership,39200,0,41340,5,PREMIUM,37,8.5,  Software  ,No,17.8,18950,584.14
500654,2008,05-16-2022,29/5/2022,government,east,THAILAND,  Bangkok  ,EcoRide 5,50 kWh,,DC FAST,Yes,dealership,"51,220",2500,"47,770",5,  Standard  ,46,6.9,none,No,18.5,"33,730",513.43
500655,1093,28/12/2022,12-Jan-23,  Personal  ,  North  ,  Malaysia  ,  Penang  ,UrbanEV,90,543,ac,Yes,DEALERSHIP,49680,2500,45360,4,EXTENDED,31,3.7,  None  ,No,21,25240,314.97
500656,2773,9-May-22,05-20-2022,PERSONAL,  East  ,  Vietnam  ,Ho Chi Minh City,EcoRide 3,50,,DC Fast,No,dealership,53640,0,54600,5,extended,26,8.8,  None  ,No,14,20190,306.68
500657,1957,05-30-2023,20/6/2023,Personal,  West  ,singapore,  Singapore  ,VoltX S,100 kWh,604,ac,No,  Online  ,"41,180",5000,"35,690",5,STANDARD,38,7.9,None,No,19.7,"23,210",253.65
500658,2011,25-Mar-23,12-Apr-23,Personal,NORTH,  Indonesia  ,Jakarta,VoltX Pro,80,,DC FAST,Yes,corporate fleet,52860,5000,49130,6,standard,49,10,None,No,,24340,704.89
500659,1452,05-23-2024,1-Jun-24,  Personal  ,east,malaysia,johor bahru,VoltX S,60,316,home charger,No,Dealership,43760,0,41510,7,premium,50,10,  Battery  ,No,15.5,25110,632.7
500660,2227,18-Apr-23,9/5/2023,Corporate,East,MALAYSIA,  Shah Alam  ,UrbanEV,60,343,  AC  ,No,Dealership,49060,0,50910,6,standard,29,7.6,SOFTWARE,No,20.9,31280,833.67
500661,1911,30-Oct-24,13/11/2024,Corporate,North,THAILAND,bangkok,FamilyEV XL,60,352,  AC  ,Yes,online,54040,2500,52480,5,Standard,44,8.1,NONE,No,11.3,22610,298.39
500662,1217,29/10/2022,15-Nov-22,PERSONAL,NORTH,Malaysia,KUALA LUMPUR,EcoRide 3,70,461,SUPERCHARGER,No,dealership,59500,1000,58290,4,  Premium  ,36,6.8,NONE,No,23.5,26290,559.92
500663,1473,19/8/2022,4/9/2022,FLEET,WEST,singapore,,VoltX S,80,465,AC,No,DEALERSHIP,52510,1000,49780,5,standard,60,7.8,Software,No,20.9,35700,527.22
500664,1431,11/7/2024,07-24-2024,corporate,South,  Malaysia  ,  Shah Alam  ,EcoRide 3,50,333,,Yes,ONLINE,46420,5000,40090,4,Standard,55,9.4,  Charging  ,No,16.4,11020,574.27
500665,1340,12-25-2024,1/6/2025,corporate,North,thailand,chiang mai,EcoRide 5,60,332,  DC Fast  ,No,DEALERSHIP,48930,7500,40740,4,  Premium  ,41,7.2,none,No,15.7,21190,621.92
500666,1550,25/7/2024,8/7/2024,corporate,  North  ,Vietnam,  Hanoi  ,VoltX Pro,80,455,SUPERCHARGER,No,dealership,53740,1000,53450,3,Premium,40,7.4,none,No,16.9,27610,1139.44
500667,2635,22-Apr-22,30/4/2022,  Personal  ,EAST,Singapore,  Singapore  ,UrbanEV,90,581,Supercharger,No,Online,49970,0,49110,5,premium,34,6.2,NONE,No,14.7,12300,1131.65
500668,2312,2/11/2024,6/11/2024,corporate,EAST,  Indonesia  ,,VoltX S,50,288,supercharger,No,  Dealership  ,"42,210",2500,"37,660",5,Standard,59,7.2,none,No,16.3,15210 km,571.84
500669,2277,15/5/2023,28/5/2023,FLEET,  East  ,singapore,,VoltX Pro,100,644,DC Fast,No,dealership,49300,2500,47030,4,STANDARD,57,4.45,none,No,19.5,15420,822.97
500670,2757,20/7/2024,10-Aug-24,FLEET,,singapore,singapore,UrbanEV,70,3000,Home Charger,No,DEALERSHIP,"54,130",5000,"50,130",4,extended,62,7.6,NONE,No,14.9,"24,680",327.68
500671,1356,21/8/2023,29/8/2023,personal,West,vietnam,  Ho Chi Minh City  ,UrbanEV,75,428,AC,No,Online,57690,0,,6,EXTENDED,59,6.3,motor,No,,25680,480.12
500672,1022,22/8/2022,9/7/2022,  Personal  ,SOUTH,INDONESIA,Jakarta,FamilyEV XL,50,313,  AC  ,No,  Online  ,45430,2500,41900,6,  Extended  ,51,8.3,none,No,16.3,15820,340.53
500673,2785,25/8/2023,2/9/2023,  Personal  ,SOUTH,INDONESIA,Jakarta,EcoRide 5,100,568,AC,Yes,online,37180,1000,35260,5,premium,31,3.95,Software,No,20.3,25000,550.42
500674,1521,11/10/2022,29/11/2022,PERSONAL,South,  Malaysia  ,penang,FamilyEV XL,100,589,ac,Yes,  Online  ,32540,2500,27050,4,Premium,51,4.85,none,No,21.1,17460,605.16
500675,2781,20-Jul-23,1/8/2023,personal,SOUTH,  Singapore  ,  Singapore  ,FamilyEV XL,100,616,AC,Yes,  Online  ,50570,0,49020,3,EXTENDED,65,7.8,  Motor  ,No,14,30790,959.86
500676,2860,1/11/2024,4/11/2024,corporate,  West  ,MALAYSIA,KUALA LUMPUR,EcoRide 3,90,531,  DC Fast  ,Yes,  Dealership  ,34270,5000,28200,4,Standard,36,6.5,Software,No,10.7,25580,313.73
500677,2123,28/7/2022,2-Aug-22,personal,  West  ,singapore,SINGAPORE,EcoRide 3,50,289,dc fast,No,ONLINE,47240,2500,43850,6,STANDARD,,4.7,Charging,No,17.5,27140,765.23
500678,1801,3/11/2024,13-Nov-24,fleet,south,Singapore,Singapore,VoltX Pro,50,276,  AC  ,No,Online,"52,540",5000,"47,010",5,Standard,37,6.5,  Battery  ,No,,"33,120",417.32
500679,2203,9/11/2024,19/11/2024,personal,West,indonesia,surabaya,EcoRide 5,75,493,supercharger,No,Online,43860,1000,43450,6,  Standard  ,26,6,  Charging  ,No,13.3,26850,388.37
500680,2246,10/8/2023,08-27-2023,Government,WEST,indonesia,SURABAYA,UrbanEV,60,399,Supercharger,No,ONLINE,"34,530",2500,"32,540",5,STANDARD,27,6.4,none,No,22,18010 km,452.9
500681,2929,10/11/2024,20/10/2024,Personal,west,SINGAPORE,singapore,EcoRide 5,90,552,,No,  Dealership  ,36180,7500,28170,6,EXTENDED,35,7.1,none,No,15.9,22870,896.14
500682,1761,29/12/2024,11/1/2025,Personal,north,Malaysia,Kuala Lumpur,EcoRide 5,100,,AC,No,dealership,38560,5000,33580,5,Extended,29,2.6,MOTOR,No,18.9,12820,107.79
500683,2682,29/11/2023,8/12/2023,  Fleet  ,  East  ,  Indonesia  ,Jakarta,VoltX Pro,,445,ac,No,  Online  ,44130,5000,37770,3,extended,26,5.4,SOFTWARE,No,14.8,14280,590.45
500684,1441,12/5/2022,18/5/2022,corporate,  South  ,MALAYSIA,  Shah Alam  ,EcoRide 3,50,,AC,Yes,online,53430,0,52860,3,,52,,,No,12.5,26170,
500685,2631,9/11/2024,11-23-2024,  Government  ,WEST,thailand,CHIANG MAI,EcoRide 5,90,577,supercharger,Yes,Dealership,45080,1000,42790,6,Standard,37,7.7,charging,No,20.5,33720,306.57
500686,1768,20/6/2023,28-Jun-23,Personal,NORTH,  Malaysia  ,  Shah Alam  ,EcoRide 5,70,405,AC,No,Online,60070,0,59330,5,Standard,59,3.9,NONE,No,14.2,29510,
500687,2015,10/10/2024,26/10/2024,personal,EAST,malaysia,Johor Bahru,EcoRide 5,50,321,AC,Yes,CORPORATE FLEET,52290,1000,53150,4,Extended,64,7.9,  None  ,No,,24390,
500688,2348,15-Aug-22,29/8/2022,Corporate,  South  ,vietnam,Ho Chi Minh City,VoltX S,70,437,  AC  ,No,dealership,47070,0,47220,6,Extended,37,4.4,  Battery  ,No,14.5,11480,892.57
500689,1515,1/4/2024,04-14-2024,  Personal  ,  South  ,  Malaysia  ,kuala lumpur,EcoRide 5,80,514,SUPERCHARGER,Yes,ONLINE,44500,2500,41410,4,  Extended  ,36,6.8,None,No,16.3,22950,242.22
500690,2039,20-May-24,10/6/2024,Fleet,East,  Singapore  ,SINGAPORE,EcoRide 5,70,375,ac,Yes,dealership,41520,5000,37000,5,STANDARD,42,8.8,NONE,No,16.5,14960,615.84
500691,1791,2/9/2023,02-16-2023,personal,west,  Malaysia  ,Kuala Lumpur,UrbanEV,50,292,supercharger,Yes,dealership,46050,2500,43160,8,STANDARD,42,8.2,None,No,16.9,24730,413.55
500692,1335,07-21-2022,8/6/2022,Personal,,vietnam,Ho Chi Minh City,FamilyEV XL,75,445,AC,No,ONLINE,48800,5000,45480,4,premium,41,6.6,Other,No,15.1,12730,472.08
500693,2782,7/2/2022,25/2/2022,personal,  West  ,INDONESIA,surabaya,VoltX S,50,,Supercharger,No,  Online  ,47250,0,47600,4,Standard,63,8.9,  Other  ,No,19.2,23140,442.22
